Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
91	-59.51439	29.767937	-17.816664	-165.49124	219.62	36.10866	304.0	143.0	-62.975	13.302919	-30.396805	-187.73914	4710400	4.3076447e-08	837.3233	-0.0032156098	-78.03009	1.2145628	0.001887801	0.022584464	79.0	-9.777843	67.35446	59.489193	24238.112049102783
92	-59.193016	29.023241	-14.076239	-152.40561	211.87	39.644585	322.0	132.0	-61.981327	13.531446	-19.471577	-165.92561	4761600	1.4908053e-07	784.8176	-0.0037352755	-58.812134	1.2176608	0.0029643392	0.030018408	79.0	-8.147728	74.61963	59.232384	24522.05424809456
93	-58.80423	35.101475	-15.865088	-179.47835	216.25	40.94591	322.0	123.0	-59.86333	11.637451	-33.50366	-131.33525	4812800	-1.8134145e-07	1196.1095	-0.0036029737	-97.63574	1.1545961	0.002550269	0.018959537	79.0	-11.293368	70.73369	56.018925	24811.111295938492
94	-65.95884	37.701187	-20.268559	-212.92957	219.59	42.432793	338.0	128.0	-62.691933	16.966942	-25.79134	-195.54822	4864000	-1.0075706e-07	1350.5178	-0.0030780532	-147.1643	1.2035904	0.002129066	0.01939979	79.0	-13.763279	70.002815	64.460976	25104.186453342438
95	-62.847797	30.47468	-17.272306	-157.96329	212.73	38.515934	321.0	136.0	-68.22512	15.181519	-22.87637	-176.68164	4915200	2.8691373e-08	899.0796	-0.003548011	-104.22717	1.2546808	0.0019939244	0.024726178	79.0	-13.115803	73.792595	63.16273	25388.939975738525
96	-69.19499	38.34528	-19.223316	-211.53119	221.77	40.234528	331.0	129.0	-65.01384	13.951946	-23.819494	-177.48425	4966400	-1.3795317e-07	1382.6729	-0.0037315954	-111.54187	1.2320591	0.003178391	0.029715471	79.0	-16.258158	78.576195	65.170746	25685.720455169678
97	-71.03439	38.300625	-14.632571	-187.57826	224.95	43.117367	353.0	141.0	-72.63119	16.90734	-35.637173	-209.81116	5017600	-3.1881e-08	1370.9955	-0.0026093274	-88.62378	1.258573	0.00135916	0.016314737	79.0	-15.424592	84.81327	70.35246	25985.89893102646
98	-60.010147	32.575787	-15.446625	-187.61133	211.85	35.03038	291.0	134.0	-73.47549	14.099901	-34.085533	-173.59396	5068800	1.4405277e-09	1131.5239	-0.0031064309	-203.70331	1.2180077	0.002760139	0.028982772	79.0	-10.4083605	69.15758	59.246605	26268.40243768692
99	-62.871437	35.85636	-11.158102	-150.34122	217.48	42.14249	313.0	127.0	-62.46148	16.06747	-26.827263	-188.3925	5120000	-3.3677665e-08	1248.9177	-0.0036287894	-146.90149	1.1983695	0.0012482639	0.021427257	79.0	-14.559386	74.99779	60.23936	26560.35829925537
100	-55.269634	23.33374	-21.054827	-116.430984	216.52	42.744236	323.0	133.0	-64.21143	13.08939	-22.75503	-140.21312	5171200	-2.1141865e-08	643.7494	-0.0032204008	-131.93317	1.1621647	0.0010055767	0.022954	79.0	-9.578819	68.74486	55.73227	26850.240364551544
101	-55.527374	27.941559	-16.791227	-148.7486	207.8	40.414104	317.0	128.0	-56.75287	8.774036	-30.085014	-128.384	5222400	-6.461855e-08	741.10065	-0.0031971494	-57.762573	1.1799862	0.002093997	0.016698748	79.0	-10.164865	68.075714	50.818214	27130.824527025223
102	-60.434307	33.425816	-12.072373	-165.3642	217.63	37.90347	303.0	151.0	-58.386395	12.643029	-30.028208	-172.07237	5273600	2.8045377e-09	1085.2343	-0.0028068963	-80.75409	1.1534942	0.0024457462	0.02435326	79.0	-11.553108	71.6369	60.219364	27422.65631222725
103	-57.601357	29.735785	-14.81591	-133.75235	219.3	37.840855	339.0	133.0	-63.253838	15.047817	-23.479887	-169.87073	5324800	5.5663616e-09	769.54565	-0.0029594626	-71.41925	1.148871	0.0011933702	0.02371181	79.0	-5.9610243	74.57642	62.863262	27715.269582271576
104	-61.998955	41.008026	-11.894393	-302.5916	220.82	37.85667	327.0	134.0	-59.463795	15.427773	-19.06938	-244.73564	5376000	1.4925725e-07	1422.2728	-0.003331738	-191.37158	1.1515235	0.0023387459	0.021057876	79.0	-10.51138	72.46869	61.723133	28013.387575626373
105	-67.41855	36.298927	-16.790794	-164.1391	217.12	35.89353	285.0	112.0	-64.64446	17.516722	-25.85848	-245.39345	5427200	3.7598802e-08	1259.4464	-0.0034210288	-164.22144	1.1625963	0.0027843062	0.020035004	79.0	-13.862184	81.57553	62.020855	28303.473667144775
106	-58.93675	31.903515	-19.014538	-167.11014	214.91	39.162506	335.0	111.0	-67.94234	14.44043	-14.505485	-191.66344	5478400	-1.2425146e-08	977.08307	-0.0029115947	-129.89893	1.1258867	0.0014432047	0.019170815	79.0	-10.952638	70.19417	57.960117	28593.02338409424
107	-65.16203	32.51104	-15.417447	-176.6242	213.44	40.069523	307.0	127.0	-62.518795	15.927788	-33.68443	-155.53207	5529600	-3.360022e-08	1040.0144	-0.0033138667	-79.19208	1.1217444	0.00037896133	0.021364318	79.0	-11.123783	75.638275	65.271805	28878.159933805466
108	-59.210117	34.194546	-15.357772	-162.02904	219.79	33.118965	317.0	142.0	-66.88218	12.768212	-37.344555	-152.01572	5580800	-1.0274811e-07	1043.9482	-0.0033722	-109.5011	1.1245388	0.0017058956	0.018517677	79.0	-11.585152	74.35047	60.424137	29172.376216173172
109	-59.55287	31.549479	-17.764174	-154.20303	222.66	46.546368	349.0	125.0	-60.221054	14.586477	-30.584332	-156.782	5632000	1.0485021e-07	947.01715	-0.0036070778	-75.84784	1.0352193	0.001639952	0.024836073	79.0	-12.562491	69.0733	60.845226	29468.50655770302
110	-61.46036	30.780605	-20.995226	-151.46906	220.94	41.917496	333.0	129.0	-61.72289	13.892052	-24.473026	-146.98009	5683200	-1.0083205e-07	814.38226	-0.0028706165	-50.982056	1.0483575	0.0014317165	0.018602336	79.0	-11.529681	74.42021	59.186577	29764.54101586342
111	-59.407127	31.048378	-17.569382	-171.05861	223.95	36.928955	323.0	145.0	-62.714756	12.723481	-23.03593	-149.92114	5734400	1.06290294e-07	887.09784	-0.00362297	-65.64075	1.0410237	0.0020269153	0.02594329	79.0	-11.7350855	68.16192	56.28078	30067.041253566742
112	-61.803326	32.808064	-19.447613	-177.55965	216.31	39.470417	322.0	134.0	-62.582115	14.299185	-25.651054	-149.05125	5785600	-1.9751564e-08	1030.2731	-0.0025881913	-96.91528	1.0595317	0.0015636072	0.01802968	79.0	-9.741888	72.53573	66.31094	30357.181824445724
113	-60.10463	29.685904	-13.2271385	-157.17122	218.12	42.584568	344.0	131.0	-63.69707	12.689075	-22.373644	-144.0153	5836800	7.835065e-08	826.6256	-0.0036500772	-79.29376	1.048868	0.0019841196	0.026911791	79.0	-12.617027	69.59824	56.344673	30651.29323577881
114	-67.06387	37.89829	-19.123148	-178.76813	224.52	42.314415	314.0	120.0	-64.54384	14.170205	-28.094067	-147.6272	5888000	1.4679755e-07	1249.3601	-0.0028865507	-147.2439	1.0450957	0.0009722629	0.016123286	79.0	-14.42057	78.25168	59.883602	30951.764897346497
115	-59.36439	39.70913	-10.841631	-269.52216	218.56	42.455467	330.0	150.0	-68.10778	17.708714	-22.436647	-296.21478	5939200	4.887057e-08	1426.0425	-0.0035322406	-177.55823	1.0526052	0.002123554	0.021641655	79.0	-12.960959	71.9795	55.001347	31246.81043291092
116	-60.617725	32.542355	-11.878101	-151.26567	219.32	41.93182	355.0	124.0	-62.31829	16.75967	-14.932858	-168.2176	5990400	1.6975855e-07	922.536	-0.0024684076	-88.400696	1.0374469	0.0019978627	0.01773664	79.0	-14.310791	70.91077	51.93936	31541.392037153244
117	-61.431725	30.510698	-16.163342	-182.60423	219.2	42.60305	324.0	120.0	-62.453056	15.422721	-13.3396	-164.15211	6041600	1.1694692e-07	871.0444	-0.0035090316	-78.925415	0.9898844	0.0026217075	0.029835766	79.0	-13.221148	64.51844	59.427425	31834.36501765251
118	-56.998936	28.117704	-19.913242	-137.91669	221.14	38.810314	338.0	144.0	-61.584064	14.312185	-14.793464	-198.91776	6092800	3.9675335e-08	667.3952	-0.002475454	-64.3363	0.98611677	0.0017142047	0.021886587	79.0	-9.433726	69.577995	54.338932	32130.506475687027
119	-59.925674	36.10017	-18.127836	-212.42001	224.34	37.867195	341.0	145.0	-59.7358	13.201695	-29.198523	-166.15887	6144000	-2.1765233e-08	1170.4259	-0.00333494	-147.37695	1.0194745	0.0024523248	0.020905768	79.0	-12.392011	72.9785	57.153442	32434.599152326584
120	-64.03003	32.712986	-17.0129	-177.25217	223.08	40.370205	302.0	120.0	-62.92579	18.35935	-12.123525	-208.26602	6195200	-1.6005723e-07	1053.7267	-0.0031573956	-118.36096	1.0082828	0.0014420927	0.023130715	79.0	-17.20851	73.94235	56.821484	32734.96965289116
121	-66.53792	35.166897	-17.192947	-177.61917	218.59	35.607613	322.0	142.0	-66.68562	14.594755	-25.06747	-151.94437	6246400	8.72569e-08	1062.468	-0.0027495984	-55.171326	1.0239999	0.0015300693	0.017750125	79.0	-12.139525	76.548	64.109	33028.65008473396
122	-54.77923	28.20541	-19.04877	-151.32483	214.51	47.196926	335.0	127.0	-65.88382	14.644971	-13.501352	-137.3069	6297600	-1.9205972e-08	823.851	-0.0032495232	-142.34412	0.97457844	0.0028557314	0.030255	79.0	-9.685515	66.22055	56.41802	33316.50614261627
123	-62.005306	31.465876	-15.355929	-146.82849	222.92	37.768154	339.0	154.0	-56.719738	13.258891	-5.6935797	-136.51181	6348800	2.9844034e-07	999.35474	-0.003387161	-187.12616	0.98989743	0.0019155345	0.026377175	79.0	-13.284237	73.86277	58.64457	33615.10974526405
124	-64.223976	38.696297	-13.028444	-184.96263	223.98	40.946056	326.0	150.0	-64.95256	16.521639	-18.154121	-155.74727	6400000	1.0355103e-07	1284.798	-0.0037228693	-138.51611	0.9636165	0.0024625396	0.024332529	79.0	-10.842669	79.4242	63.90461	33915.702669382095
125	-64.94769	33.062992	-19.117765	-170.26114	221.89	41.740845	342.0	121.0	-66.03053	17.731565	-20.134737	-159.88394	6451200	8.3208505e-08	1026.3761	-0.0035633373	-124.584045	0.97365284	0.0024624805	0.027446032	79.0	-14.39775	72.148674	61.182404	34212.352570056915
126	-61.453686	38.456676	-10.530319	-201.97238	217.57	42.472168	336.0	134.0	-67.61587	14.767234	-23.33843	-147.95288	6502400	4.3482324e-08	1324.5872	-0.0029351704	-125.617676	0.91633815	0.0011406797	0.019028358	79.0	-11.8623495	73.531044	61.9529	34508.468821287155
127	-62.01045	36.443283	-15.104608	-185.14943	225.21	38.462265	339.0	136.0	-63.540783	19.751339	-9.8863535	-169.5453	6553600	2.8456514e-08	1100.5426	-0.003423797	-68.888306	0.8996593	0.0022491235	0.033790685	79.0	-9.461598	75.094376	64.96343	34809.70930027962
128	-64.4663	37.999092	-14.378108	-172.55817	217.89	39.625217	323.0	127.0	-65.84886	20.472883	-11.790533	-167.62166	6604800	2.3249888e-07	1157.7343	-0.0029167377	-83.236206	0.93481123	0.0020490666	0.023406306	79.0	-12.613416	81.05524	61.683018	35102.093687295914
129	-60.07162	32.472862	-19.347076	-172.64857	224.41	41.658394	357.0	139.0	-65.8052	17.26919	-19.571772	-164.76079	6656000	1.9038639e-08	916.0067	-0.0030957588	-89.12665	0.90483534	0.0015447455	0.019116795	79.0	-9.689651	78.29259	57.26659	35404.43726372719
130	-69.69473	38.494453	-16.813993	-256.14685	224.7	36.367428	313.0	137.0	-64.45417	17.532877	33.993782	-190.51973	6707200	-3.8028134e-07	1371.5519	-0.003598089	-208.5874	0.902038	0.000740776	0.022385404	79.0	-14.206616	79.277824	70.63191	35708.12701368332
131	-62.67122	33.669662	-15.110467	-149.13126	224.03	39.496696	332.0	138.0	-71.143005	16.412786	-20.70101	-165.58534	6758400	-1.7640612e-07	1042.892	-0.0034727175	-140.69531	0.8756976	0.0013986862	0.02258626	79.0	-14.180935	76.050354	56.913803	36009.48378109932
132	-61.662865	32.13226	-18.808487	-165.72017	218.78	39.244766	327.0	148.0	-64.80059	15.687724	-29.816565	-145.9161	6809600	2.4829185e-07	953.80566	-0.0027892685	-125.95386	0.8826988	0.00086798426	0.01567785	79.0	-11.181455	71.7555	63.260365	36304.76178193092
133	-61.449917	37.54769	-13.3051	-193.05266	220.85	38.061626	312.0	136.0	-64.16697	15.37426	-15.665675	-172.2402	6860800	4.145471e-08	1263.6759	-0.004052215	-132.62329	0.86770415	0.0021515498	0.028888386	79.0	-9.399833	71.00234	62.172607	36604.1281709671
134	-62.3539	32.74075	-18.227009	-143.8941	221.26	35.407803	302.0	145.0	-65.11969	18.460289	-16.105892	-157.4337	6912000	1.7930422e-08	960.43054	-0.002731428	-97.56091	0.89584315	0.0023114223	0.01753593	79.0	-8.647571	79.25074	64.29067	36902.18458890915
135	-55.873604	30.885487	-17.3376	-158.8919	218.02	41.9707	337.0	138.0	-63.3912	14.010027	5.267581	-136.00145	6963200	1.2457868e-07	844.05597	-0.0030731056	-132.46582	0.82249933	0.0017020064	0.0157325	79.0	-11.2001295	74.20015	53.551113	37195.30729007721
136	-64.38167	32.739326	-16.718435	-190.13193	224.64	39.02346	330.0	122.0	-57.567707	16.859747	-9.99657	-145.9207	7014400	-1.9087071e-07	1059.5986	-0.0026445263	-169.06976	0.8277967	0.0019217319	0.019453347	79.0	-9.464206	80.48658	68.241554	37500.410787820816
137	-56.241234	26.349628	-13.745695	-117.18865	211.02	39.359108	312.0	126.0	-64.70156	15.191719	-14.942936	-141.69789	7065600	4.6278195e-08	674.12085	-0.003815231	-105.99786	0.78864443	0.0025600472	0.03156099	79.0	-10.308838	72.87898	53.3738	37784.97707271576
138	-60.43679	31.997524	-19.21098	-193.68243	216.85	38.749805	310.0	128.0	-59.07621	11.695115	-15.307861	-115.51864	7116800	-4.042506e-07	878.43884	-0.003044609	-100.39392	0.7507742	0.00070776336	0.020567212	79.0	-10.338236	73.92323	61.148766	38076.07798027992
139	-68.489265	36.84042	-14.566871	-166.94038	220.05	41.478035	295.0	115.0	-64.13576	16.339542	-16.674782	-151.86609	7168000	1.4977952e-07	1175.4781	-0.002853147	-169.36884	0.78857416	0.0015834691	0.021631448	79.0	-13.361681	82.665245	64.034935	38374.04339838028
140	-63.09504	31.405499	-17.04447	-161.94832	217.38	43.524197	335.0	102.0	-69.32151	16.845957	-12.35176	-151.8168	7219200	-1.3196487e-07	864.66455	-0.0031541977	-104.54999	0.77783614	0.0017920441	0.021621125	79.0	-11.186782	81.73404	59.90327	38668.06773042679
141	-57.93834	31.167421	-13.561458	-170.10884	214.51	40.538746	311.0	129.0	-64.31364	14.78074	6.2725077	-157.47884	7270400	-6.1174575e-08	961.27734	-0.0034217716	-90.13904	0.7542608	0.0022389598	0.023029229	79.0	-12.5676365	68.098	53.377316	38958.68941259384
142	-55.992	29.665636	-10.745774	-190.96677	217.5	39.06827	326.0	132.0	-61.084145	15.009049	-19.47001	-161.74641	7321600	-1.4452003e-07	772.64496	-0.0028043373	-99.39966	0.73043716	0.0014499427	0.013701149	79.0	-6.981846	68.6503	56.915043	39251.85408973694
143	-59.64282	29.806253	-16.620174	-158.71342	218.54	43.06377	357.0	121.0	-57.657043	14.922236	-13.338345	-147.011	7372800	-8.518222e-08	822.7595	-0.0031752929	-76.37689	0.70961505	0.002142943	0.024663677	79.0	-11.096354	71.7652	54.888966	39546.111783742905
144	-63.012344	31.792679	-18.289486	-156.1659	219.65	40.829002	305.0	134.0	-62.83501	14.004868	-28.59084	-139.27892	7424000	-2.417509e-07	923.098	-0.0036009534	-87.298584	0.717549	0.0015317324	0.026542226	79.0	-14.8889065	73.72893	56.79984	39844.24622678757
145	-61.332687	33.799316	-14.519602	-163.17744	221.7	42.210545	341.0	141.0	-65.11715	14.916392	-12.773141	-134.55234	7475200	1.59677e-07	1054.7057	-0.002866472	-104.36548	0.6872346	0.0014799646	0.016283266	79.0	-15.528198	70.617096	60.415	40144.136596918106
146	-62.055878	37.72532	-19.22643	-215.12442	217.53	42.257416	327.0	103.0	-64.13558	15.661543	-19.118956	-141.07446	7526400	2.7637395e-07	1318.5751	-0.0031317184	-129.8971	0.65266764	0.0015380485	0.019629477	79.0	-10.506722	75.59336	61.717594	40438.81489491463
147	-58.918427	30.536379	-13.539309	-163.41585	221.36	39.143204	314.0	139.0	-62.42948	17.349533	-10.582143	-180.84406	7577600	3.0743675e-07	877.80304	-0.002779956	-143.67975	0.6813521	0.002007846	0.017844236	79.0	-9.163159	74.89902	58.607803	40739.87570929527
148	-56.825752	29.415497	-18.441242	-157.95795	216.55	41.075874	323.0	139.0	-62.503433	17.254425	-5.6401534	-158.82983	7628800	-1.6065592e-07	748.0047	-0.0031074914	-64.2594	0.6802998	0.0022409204	0.02867698	79.0	-8.225085	68.25048	56.854374	41034.37032818794
149	-62.85877	31.184704	-16.021048	-163.19936	218.12	38.731197	361.0	138.0	-58.250847	15.228726	-9.837292	-162.47383	7680000	-2.6443345e-07	973.96326	-0.0032366205	-119.23193	0.65221643	0.0020205195	0.02319824	79.0	-11.284541	75.429306	65.55848	41329.91644692421
150	-59.791504	36.062283	-16.853088	-165.29839	214.58	41.11914	306.0	112.0	-65.39243	14.249184	-1.1402314	-165.2685	7731200	-1.4222005e-07	1188.1085	-0.0029852842	-120.68323	0.6132453	0.0020356884	0.02432659	79.0	-9.301488	74.03689	61.023487	41624.42366886139
151	-54.776752	28.511541	-13.098267	-156.64989	210.77	39.102135	297.0	129.0	-60.827354	17.136042	-2.184093	-155.66197	7782400	-4.343727e-09	770.75977	-0.0034902873	-96.085205	0.6338334	0.0023461801	0.025383119	79.0	-6.92062	69.514465	58.02892	41910.21098923683
152	-63.08845	31.035938	-10.389492	-152.96542	223.72	42.190536	338.0	134.0	-57.908092	15.722457	-13.461976	-148.9921	7833600	1.0009062e-07	900.15906	-0.0024083387	-120.054016	0.59971607	0.0009334318	0.017164312	79.0	-12.814456	72.1655	59.075783	42212.16907072067
153	-59.576527	27.508917	-16.460012	-141.37273	221.93	36.045876	304.0	101.0	-64.93755	13.153099	-22.376871	-142.43057	7884800	-1.2650914e-07	697.3142	-0.0030933328	-80.89307	0.59662014	0.0016993812	0.01987113	79.0	-11.713685	72.21847	57.275738	42511.88485145569
154	-62.182793	31.523119	-14.241142	-168.756	227.76	39.975273	334.0	142.0	-61.17752	14.329368	-20.34764	-149.76381	7936000	-1.6748759e-08	823.5634	-0.002746447	-80.8761	0.6117902	0.0013627104	0.02103091	79.0	-10.199058	71.210724	62.429073	42819.471989393234
155	-57.024857	33.883945	-15.410601	-186.99928	214.05	38.712112	339.0	118.0	-63.202457	14.750892	2.005645	-162.09605	7987200	6.130605e-08	1007.82306	-0.0028425658	-97.43634	0.59631896	0.0011390626	0.018827377	79.0	-9.740627	72.42581	55.496002	43109.001255750656
156	-63.124744	31.506617	-16.567749	-166.38785	219.76	43.082504	328.0	120.0	-59.093864	17.33649	-3.5874124	-160.3766	8038400	3.5324484e-07	944.5031	-0.0023637754	-107.90375	0.6107372	0.0015407187	0.016882053	79.0	-11.99945	72.42806	63.68245	43406.92750310898
157	-55.02679	29.182178	-14.307979	-150.71147	218.98	39.6424	316.0	130.0	-66.94551	16.078613	-19.969189	-146.99065	8089600	4.7557418e-07	856.5306	-0.0027874017	-160.31116	0.56337076	0.0015404436	0.020230157	79.0	-5.8237743	64.369316	57.58468	43701.98996376991
158	-62.458447	30.178125	-18.398033	-167.76074	217.36	38.254025	309.0	130.0	-58.101513	15.374785	-13.769585	-137.75581	8140800	3.004583e-07	806.11426	-0.002720167	-98.580444	0.5787565	0.0014887186	0.017022451	79.0	-8.899511	71.924805	70.69916	43994.70527887344
159	-58.098934	31.97403	-17.277512	-177.14984	221.86	38.009212	338.0	149.0	-63.03009	15.786969	-9.784326	-151.79419	8192000	1.5130864e-08	871.66583	-0.0028258485	-94.29199	0.5269675	0.001090602	0.015009466	79.0	-9.670438	68.07519	60.280453	44294.18140101433
160	-64.498825	38.129417	-15.874328	-199.66513	215.72	37.41633	300.0	122.0	-61.349064	18.482649	-13.196981	-169.88997	8243200	-3.3669497e-07	1246.0018	-0.0027495245	-175.05286	0.5623856	0.0025003168	0.022760987	79.0	-13.091223	73.17812	61.19359	44587.32404255867
161	-57.471413	32.519566	-11.479407	-211.16675	221.15	42.787003	336.0	135.0	-62.512085	17.189945	-5.3686438	-168.57661	8294400	2.5529062e-07	992.1932	-0.0028868718	-107.1535	0.53250617	0.0020009822	0.01962469	79.0	-13.279114	67.31493	54.2824	44886.35327863693
162	-58.996387	31.493465	-17.690159	-147.18617	224.16	46.620537	341.0	129.0	-61.317356	17.7566	-12.538557	-162.81703	8345600	1.0619072e-07	813.32104	-0.0025171502	-92.35193	0.5435068	0.00092789973	0.016996788	79.0	-12.44798	67.93429	59.11862	45319.556285619736
163	-56.596527	31.577723	-16.826506	-199.3222	221.84	40.25735	322.0	138.0	-59.939186	16.86918	13.510371	-150.57718	8396800	6.3280226e-08	890.4792	-0.0031704605	-113.78961	0.5432649	0.002495518	0.025108187	79.0	-9.342025	72.27331	53.541283	45756.8876721859
164	-60.889027	32.583973	-16.292772	-225.40651	220.13	45.316586	330.0	142.0	-60.148632	16.1807	-28.171824	-168.77304	8448000	-2.862799e-07	1000.5259	-0.002620196	-281.86627	0.52093196	0.001365436	0.015945124	79.0	-9.962435	77.86316	61.416504	46205.81106591225
165	-61.053673	31.243986	-13.49231	-138.16426	220.6	40.546272	327.0	138.0	-61.880196	17.084475	-19.451033	-151.39966	8499200	1.7292372e-07	830.48413	-0.0023760854	-90.0155	0.54622734	0.0018254314	0.019537624	79.0	-9.373944	75.50284	62.880928	46664.26329994202
166	-52.108585	25.257841	-17.680025	-137.34544	222.85	40.24385	343.0	138.0	-61.353725	12.38579	-25.794727	-153.35771	8550400	-2.82101e-07	625.1604	-0.0027400127	-110.18762	0.5027657	0.0010905323	0.018263405	79.0	-5.5432367	65.1677	56.953217	47126.63001823425
167	-63.80798	33.809155	-10.740362	-167.48314	219.49	40.567104	339.0	136.0	-55.42531	16.078264	-6.338324	-142.12529	8601600	-3.4759644e-08	1024.6877	-0.0030314708	-205.55988	0.52579486	0.0012194092	0.019818671	79.0	-13.531719	74.78757	65.7487	47580.156577825546
168	-58.88644	30.94787	-18.195868	-145.65602	219.27	43.18816	328.0	122.0	-65.30024	16.030653	-23.459742	-180.57697	8652800	-9.046575e-09	867.2366	-0.0024867617	-131.71521	0.5026165	0.0015033035	0.019929767	79.0	-8.206174	72.532814	61.10165	48036.966126441956
169	-55.807594	27.800331	-12.975983	-138.39867	220.8	40.631516	336.0	148.0	-61.10327	16.71464	-18.617704	-170.0812	8704000	4.934228e-07	688.42706	-0.0026109407	-88.42462	0.4978482	0.00087359955	0.01594203	79.0	-7.368617	71.25998	57.065216	48477.297528505325
170	-57.241524	29.921606	-13.350225	-168.76701	213.78	41.14792	342.0	130.0	-57.894302	13.977112	-14.706232	-149.41095	8755200	4.0256137e-07	769.2897	-0.002766772	-106.161255	0.47509578	0.0016409177	0.01623164	79.0	-11.489499	72.6074	51.48668	48900.28945493698
171	-58.31236	29.667616	-17.158875	-159.33034	227.49	40.997192	334.0	141.0	-59.517857	16.860193	-18.55223	-152.24474	8806400	-8.853841e-08	697.20844	-0.0023957796	-73.50037	0.47136807	0.0015279206	0.015473207	79.0	-12.070046	74.06103	55.774063	49359.210491895676
172	-64.85863	31.759647	-23.920094	-153.45573	220.06	37.510216	307.0	122.0	-61.480778	18.002338	-20.311104	-160.6703	8857600	-4.63186e-07	842.4955	-0.0032044817	-174.53455	0.49824053	0.0024230788	0.018267745	79.0	-10.279858	75.23382	70.59183	49814.1768655777
173	-64.56176	35.235382	-19.484224	-202.28566	220.7	40.600372	337.0	139.0	-65.33839	17.813942	-22.675253	-157.5781	8908800	2.1225411e-07	1124.3507	-0.0030119554	-193.92151	0.48382163	0.00092089846	0.019528773	79.0	-12.228142	75.85518	63.5175	50271.00361037254
174	-62.18181	32.87043	-18.991283	-164.81891	211.23	39.125404	302.0	131.0	-66.699524	18.394644	-23.347254	-193.67963	8960000	-8.307346e-08	879.24274	-0.003056657	-133.43298	0.4848999	0.0018908477	0.021019742	79.0	-9.379402	77.675125	62.09515	50711.6826274395
175	-67.70928	33.043217	-20.268526	-163.87192	227.05	41.341114	331.0	139.0	-64.307755	18.289268	-15.410745	-171.22499	9011200	-2.9973222e-07	987.9799	-0.0030078585	-154.78088	0.4755648	0.0015020524	0.023827352	79.0	-13.798309	80.186905	63.80461	51183.11378765106
176	-63.805992	35.025257	-13.1661	-181.78935	219.06	40.190502	341.0	122.0	-68.99397	17.785337	-17.917923	-222.66638	9062400	-4.0400337e-07	935.7194	-0.0030270761	-130.3996	0.45518735	0.0022314764	0.024057336	79.0	-6.612695	86.24352	66.52865	51624.56414651871
177	-64.5878	31.151728	-18.757156	-141.17522	225.03	44.043716	320.0	141.0	-65.12365	19.00388	-4.22293	-158.6733	9113600	-9.493092e-09	743.43195	-0.0023744127	-102.61035	0.4410998	0.001822665	0.017286584	79.0	-9.366678	76.92053	68.13335	52070.52456378937
178	-63.50035	32.421944	-14.0856495	-152.02133	222.51	41.122375	309.0	128.0	-66.49521	16.92491	-22.17529	-177.1782	9164800	-2.7636025e-07	797.75085	-0.0028608341	-70.69153	0.44278347	0.0017490194	0.016808234	79.0	-13.6909485	79.89878	60.48852	52515.23786187172
179	-59.743664	29.750097	-18.188587	-149.9184	223.99	40.330757	346.0	129.0	-62.461258	14.31372	-18.187347	-135.01112	9216000	-4.891205e-07	758.03265	-0.0028884644	-100.187195	0.44377384	0.001850276	0.019866958	79.0	-10.819915	77.65747	58.837418	52978.45159935951
180	-55.80572	27.700907	-16.902954	-143.06693	214.25	43.35767	341.0	138.0	-61.29825	15.258767	-1.5660594	-152.65872	9267200	2.8202942e-07	737.8152	-0.0028590576	-122.32245	0.43238223	0.0014639802	0.020116687	79.0	-9.730951	69.479065	55.46463	53422.07113432884
181	-63.662148	31.459051	-16.970882	-156.64357	216.84	41.246994	339.0	121.0	-59.919464	15.837994	-19.40358	-154.30621	9318400	-6.3226446e-07	862.20294	-0.0030056029	-133.03296	0.44043356	0.0020837057	0.02328906	79.0	-15.525381	73.76617	61.042675	53874.95862150192
182	-55.870914	28.856451	-16.431343	-161.80997	221.59	38.20055	304.0	123.0	-64.12142	13.6484165	-15.125052	-133.98726	9369600	-1.3152348e-07	756.0196	-0.0024967263	-126.309814	0.41488478	0.0020303512	0.021074958	79.0	-9.494159	68.551094	58.06219	54341.795472860336
183	-56.303524	30.087187	-18.95849	-150.83186	215.5	41.262695	319.0	123.0	-58.432076	15.623232	-21.913984	-177.18951	9420800	-2.350774e-07	788.70026	-0.0028374747	-92.88251	0.41509485	0.0013021424	0.020185614	79.0	-7.506025	71.9631	55.749897	54778.93726181984
184	-60.52298	35.096672	-8.408334	-171.11635	213.66	40.284046	312.0	129.0	-58.685387	18.334694	-18.450792	-175.18324	9472000	-6.5060175e-07	1018.38574	-0.0026173226	-184.91553	0.39861667	0.0037234973	0.02639708	79.0	-14.179749	74.33768	56.54832	55203.07737874985
185	-62.292812	34.11597	-16.790188	-198.9497	216.28	37.414726	319.0	127.0	-62.66709	20.91333	-18.28929	-187.00185	9523200	5.6158666e-07	1017.0726	-0.0031173907	-166.53381	0.38118127	0.0019721156	0.022886999	79.0	-14.207924	75.52535	59.1995	55630.3384180069
