Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
67	-529.8716	428.86685	-13.620702	-1916.3557	256.0	0.0	256.0	256.0	-528.6407	313.63174	-291.01483	-2271.9448	1740800	1.1324882e-08	88587.96	-0.0019442623	-3745.4219	1.6995789	0.0022440553	0.012304688	79.0	-154.23012	541.5106	516.50116	8543.81265592575
68	-528.4977	602.9576	-12.770731	-3223.1843	256.0	0.0	256.0	256.0	-537.33905	418.80374	-248.06894	-3688.949	1766400	7.152557e-09	139886.05	-0.0024668318	-15709.648	1.6213487	0.0030101321	0.024414062	79.0	-60.930466	565.4853	561.84436	8668.537140607834
69	-540.2194	517.38995	-13.868077	-3222.4307	256.0	0.0	256.0	256.0	-529.12585	401.25504	-242.83531	-4215.6323	1792000	1.7881393e-09	123526.64	-0.0012182771	-4640.4844	1.6768304	0.002569095	0.01484375	79.0	-87.51384	578.68787	611.14087	8794.471662282944
70	-496.3117	388.12692	-9.591295	-2494.496	256.0	0.0	256.0	256.0	-501.9888	280.87927	-273.2387	-3289.6614	1817600	4.172325e-09	83802.03	-0.0015394932	-3805.961	1.6598439	0.0021630926	0.022734376	79.0	-82.49891	507.297	560.3622	8919.162134170532
71	-475.1826	387.33554	-2.7678142	-2657.8967	256.0	0.0	256.0	256.0	-498.4927	279.81223	-292.82306	-3103.8904	1843200	3.5762786e-09	77034.414	-0.0017740399	-5865.836	1.6373352	0.0024076132	0.022578126	79.0	-55.60556	515.434	536.7199	9042.20803117752
72	-554.9983	450.819	-2.774251	-3111.7935	256.0	0.0	256.0	256.0	-496.90237	300.14294	-223.89827	-3548.9543	1868800	1.3113022e-08	105009.87	-0.0012512386	-8989.75	1.7722268	0.0020758563	0.00796875	79.0	-96.212555	573.1396	612.6226	9165.28074336052
73	-555.06244	482.65494	-11.061561	-2344.9778	256.0	0.0	256.0	256.0	-564.40454	352.3596	-231.12991	-3557.0515	1894400	-7.7486035e-09	149678.28	-0.0014794611	-9043.109	1.6636084	0.0015934865	0.016679687	79.0	-65.81338	618.51025	625.1252	9287.516666412354
74	-427.28568	349.16858	-2.180828	-1976.2532	256.0	0.0	256.0	256.0	-512.56244	208.62448	-210.64108	-2628.8896	1920000	-2.3841857e-09	80751.41	-0.0013307262	-11273.836	1.4878714	0.0020568045	0.01484375	79.0	-89.14292	477.76535	473.561	9410.874723672867
75	-532.8314	553.7923	-9.833616	-3008.3625	256.0	0.0	256.0	256.0	-486.13077	395.43057	-191.26355	-3469.8088	1945600	-5.9604646e-09	129519.25	-0.0022655618	-10582.1875	1.668711	0.0033252614	0.0334375	79.0	-70.39433	556.8923	581.044	9536.40272641182
76	-533.60583	468.5733	-5.9439754	-2859.5671	256.0	0.0	256.0	256.0	-500.75052	344.5476	-199.13179	-3095.7478	1971200	-5.9604646e-09	114622.38	-0.0013471156	-6399.5234	1.6204648	0.0031748363	0.012109375	79.0	-67.356384	587.5523	617.87054	9659.331311702728
